topic,topic_num,titles,urls,lat,long,category,image_urls
music perform artist art concert film musician song,9,['Plastic screen separates band and audience at Surrey gig – North Delta Reporter'],['https://www.northdeltareporter.com/entertainment/plastic-screen-separates-band-and-audience-at-surrey-gig/'],49.1913033,-122.8491439,arts & entertainment,['https://www.northdeltareporter.com/entertainment/plastic-screen-separates-band-and-audience-at-surrey-gig/']
music perform artist art concert film musician song,9,"['The Dixie Chicks officially change their name to The Chicks – Maple Ridge News', 'Coronavirus concerns freeze Vanilla Ice show in Texas']","['https://www.mapleridgenews.com/entertainment/the-dixie-chicks-officially-change-their-name-to-the-chicks/', 'https://www.cp24.com/entertainment-news/music-news/coronavirus-concerns-freeze-vanilla-ice-show-in-texas-1.5008622']",31.8160381,-99.51209859999999,arts & entertainment,"['https://www.mapleridgenews.com/entertainment/the-dixie-chicks-officially-change-their-name-to-the-chicks/', 'https://www.cp24.com/entertainment-news/music-news/coronavirus-concerns-freeze-vanilla-ice-show-in-texas-1.5008622']"
music perform artist art concert film musician song,9,"['Kitchener teen heralded as Canada’s next great jazz guitarist', '‘She lived a number of different lives’: the push and pull behind ‘Summer: The Donna Summer Musical’', 'Musical Moment: Two TSO violinists play Jay Ungar’s ‘Ashokan Farewell’', 'Musical Moment: Listen to TSO’s Principal Bassoon Michael Sweeney play Violin Partita No. 1 in B minor by Johann Sebastian Bach', 'TSO, Toronto Star team up to offer exclusive weekly Musical Moments']","['https://www.therecord.com/entertainment/music/2020/06/05/kitchener-teen-heralded-as-canadas-next-great-jazz-guitarist.html', 'https://www.thestar.com/entertainment/stage/2020/03/10/she-lived-a-number-of-different-lives-the-push-and-pull-behind-summer-the-donna-summer-musical.html', 'https://www.thestar.com/entertainment/musical-moments/2020/07/09/musical-moment-two-tso-violinists-play-jay-ungars-ashokan-farewell.html', 'https://www.thestar.com/entertainment/musical-moments/2020/07/15/musical-moment-listen-to-tsos-principal-bassoon-michael-sweeney-play-violin-partita-no-1-in-b-minor-by-johann-sebastian-bach.html', 'https://www.thestar.com/entertainment/2020/04/22/tso-toronto-star-team-up-to-offer-exclusive-weekly-musical-moments.html']",43.6534817,-79.38393470000001,arts & entertainment,"['https://www.therecord.com/entertainment/music/2020/06/05/kitchener-teen-heralded-as-canadas-next-great-jazz-guitarist.html', 'https://www.thestar.com/entertainment/stage/2020/03/10/she-lived-a-number-of-different-lives-the-push-and-pull-behind-summer-the-donna-summer-musical.html', 'https://www.thestar.com/entertainment/musical-moments/2020/07/09/musical-moment-two-tso-violinists-play-jay-ungars-ashokan-farewell.html', 'https://www.thestar.com/entertainment/musical-moments/2020/07/15/musical-moment-listen-to-tsos-principal-bassoon-michael-sweeney-play-violin-partita-no-1-in-b-minor-by-johann-sebastian-bach.html', 'https://www.thestar.com/entertainment/2020/04/22/tso-toronto-star-team-up-to-offer-exclusive-weekly-musical-moments.html']"
music perform artist art concert film musician song,9,"['Celebrity news: Drive-in film fest sets up this month at Ontario Place; Lori Loughlin seeks bail cut; Bergeron and Andrews off ‘Dancing With the Stars’', 'Kitchener-Waterloo Symphony streams pre-recorded concerts through the pandemic', 'Bestselling author on letting new novel’s fictional rockers rub shoulders with David Bowie and Jimi Hendrix', '‘Hamilton’ review: You say you want a revolution', 'Broadway shutdown due to coronavirus extended again until January']","['https://www.therecord.com/ts/entertainment/2020/07/14/celebrity-news-drive-in-film-fest-sets-up-this-month-at-ontario-place-lori-loughlin-seeks-bail-cut-bergeron-and-andrews-off-dancing-with-the-stars.html', 'https://www.therecord.com/entertainment/music/2020/06/02/kitchener-waterloo-symphony-streams-pre-recorded-concerts-through-the-pandemic.html', 'https://www.therecord.com/ts/entertainment/books/2020/07/09/bestselling-author-on-letting-new-novels-fictional-rockers-rub-shoulders-with-david-bowie-and-jimi-hendrix.html', 'https://www.thestar.com/entertainment/movies/2020/07/03/hamilton-review-you-say-you-want-a-revolution.html', 'https://www.thestar.com/entertainment/stage/2020/06/29/broadway-shutdown-due-to-coronavirus-extended-again-until-january.html']",45.189584499999995,-88.73215845,arts & entertainment,"['https://www.therecord.com/ts/entertainment/2020/07/14/celebrity-news-drive-in-film-fest-sets-up-this-month-at-ontario-place-lori-loughlin-seeks-bail-cut-bergeron-and-andrews-off-dancing-with-the-stars.html', 'https://www.therecord.com/entertainment/music/2020/06/02/kitchener-waterloo-symphony-streams-pre-recorded-concerts-through-the-pandemic.html', 'https://www.therecord.com/ts/entertainment/books/2020/07/09/bestselling-author-on-letting-new-novels-fictional-rockers-rub-shoulders-with-david-bowie-and-jimi-hendrix.html', 'https://www.thestar.com/entertainment/movies/2020/07/03/hamilton-review-you-say-you-want-a-revolution.html', 'https://www.thestar.com/entertainment/stage/2020/06/29/broadway-shutdown-due-to-coronavirus-extended-again-until-january.html']"
music perform artist art concert film musician song,9,"['‘That night was so much fun’: Surrey-raised comedian in ‘New Wave of Standup’ series – North Delta Reporter', 'Three exhibits at The Reach Gallery in Abbotsford are open again – Abbotsford News', 'Chilliwack band Joanie Loves Chachi releases new album, already an award-winner – Chilliwack Progress', 'Bonnie Northgraves to perform in Chilliwack following jazz fest cancellation – Chilliwack Progress', 'Musician sparks joy performing on Vancouver street corner']","['https://www.northdeltareporter.com/entertainment/that-night-was-so-much-fun-surrey-raised-comedian-in-new-wave-of-standup-series/', 'https://www.abbynews.com/entertainment/three-exhibits-at-the-reach-gallery-in-abbotsford-are-open-again/', 'https://www.theprogress.com/entertainment/chilliwack-band-joanie-loves-chachi-releases-new-album-already-an-award-winner/', 'https://www.theprogress.com/entertainment/bonnie-northgraves-to-perform-in-chilliwack-following-jazz-fest-cancellation/', 'https://www.ctvnews.ca/canada/musician-sparks-joy-performing-on-vancouver-street-corner-1.5023011']",49.2608724,-123.11395290000002,arts & entertainment,"['https://www.northdeltareporter.com/entertainment/that-night-was-so-much-fun-surrey-raised-comedian-in-new-wave-of-standup-series/', 'https://www.abbynews.com/entertainment/three-exhibits-at-the-reach-gallery-in-abbotsford-are-open-again/', 'https://www.theprogress.com/entertainment/chilliwack-band-joanie-loves-chachi-releases-new-album-already-an-award-winner/', 'https://www.theprogress.com/entertainment/bonnie-northgraves-to-perform-in-chilliwack-following-jazz-fest-cancellation/', 'https://www.ctvnews.ca/canada/musician-sparks-joy-performing-on-vancouver-street-corner-1.5023011']"
music perform artist art concert film musician song,9,['Langley artist Lalita Hamill launches new website to showcase art and share instructional videos – Langley Advance Times'],['https://www.langleyadvancetimes.com/entertainment/langley-artist-lalita-hamill-launches-new-website-to-showcase-art-and-share-instructional-videos/'],44.223012100000005,-95.469449,arts & entertainment,['https://www.langleyadvancetimes.com/entertainment/langley-artist-lalita-hamill-launches-new-website-to-showcase-art-and-share-instructional-videos/']
music perform artist art concert film musician song,9,['Live virtual concert includes Abbotsford Youth Orchestra – Abbotsford News'],['https://www.abbynews.com/entertainment/live-virtual-concert-includes-abbotsford-youth-orchestra/'],52.2319581,21.0067249,arts & entertainment,['https://www.abbynews.com/entertainment/live-virtual-concert-includes-abbotsford-youth-orchestra/']
music perform artist art concert film musician song,9,['Local musicians releasing new CDs without the payoff of live shows'],['https://www.therecord.com/entertainment/music/2020/05/15/musicians-releasing-new-cds-with-no-live-shows.html'],42.497969299999994,-92.3329637,arts & entertainment,['https://www.therecord.com/entertainment/music/2020/05/15/musicians-releasing-new-cds-with-no-live-shows.html']
music perform artist art concert film musician song,9,['Ryan Gosling and Chris Evans join forces for big-budgeted Netflix thriller'],['https://torontosun.com/entertainment/movies/ryan-gosling-and-chris-evans-join-forces-for-big-budgeted-netflix-thriller'],28.720857000000002,-81.3155404,arts & entertainment,['https://torontosun.com/entertainment/movies/ryan-gosling-and-chris-evans-join-forces-for-big-budgeted-netflix-thriller']
music perform artist art concert film musician song,9,['Abbotsford musician Liam Pasiciel releases fourth album – Abbotsford News'],['https://www.abbynews.com/entertainment/abbotsford-musician-liam-pasiciel-releases-fourth-album/'],42.915443599999996,-7.8601907,arts & entertainment,['https://www.abbynews.com/entertainment/abbotsford-musician-liam-pasiciel-releases-fourth-album/']
music perform artist art concert film musician song,9,['‘Digital Stage’ gigs embraced by Surrey musicians who’ve gone without during COVID – North Delta Reporter'],['https://www.northdeltareporter.com/entertainment/digital-stage-gigs-embraced-by-surrey-musicians-whove-gone-without-during-covid/'],49.1913033,-122.8491439,arts & entertainment,['https://www.northdeltareporter.com/entertainment/digital-stage-gigs-embraced-by-surrey-musicians-whove-gone-without-during-covid/']
music perform artist art concert film musician song,9,['Hilarapy joins White Rock’s online Canada Day celebration – North Delta Reporter'],['https://www.northdeltareporter.com/entertainment/hilarapy-joins-white-rocks-online-canada-day-celebration/'],42.753968,-73.28038690000001,arts & entertainment,['https://www.northdeltareporter.com/entertainment/hilarapy-joins-white-rocks-online-canada-day-celebration/']
music perform artist art concert film musician song,9,['Edmonton Symphony Orchestra taking the show on the road during the pandemic'],['https://edmonton.ctvnews.ca/edmonton-symphony-orchestra-taking-the-show-on-the-road-during-the-pandemic-1.5027785'],53.54406949999999,-113.4876501481439,arts & entertainment,['https://edmonton.ctvnews.ca/edmonton-symphony-orchestra-taking-the-show-on-the-road-during-the-pandemic-1.5027785']
ridg mapl editor meadow letter mapleridgenews com,10,['Maple Ridge mom wants justice on two-year anniversary of daughter’s death – Maple Ridge News'],['https://www.mapleridgenews.com/news/maple-ridge-mom-wants-justice-on-two-year-anniversary-of-daughters-death/'],49.0521162,-122.32947920000001,local,['https://www.mapleridgenews.com/news/maple-ridge-mom-wants-justice-on-two-year-anniversary-of-daughters-death/']
ridg mapl editor meadow letter mapleridgenews com,10,"['Best spots to cool off in Maple Ridge-Pitt Meadows – Maple Ridge News', 'Maple Ridge neighbourhood rallies together for Saturday garage sale – Maple Ridge News']","['https://www.mapleridgenews.com/community/best-spots-to-cool-off-in-maple-ridge-pitt-meadows/', 'https://www.mapleridgenews.com/community/maple-ridge-neighbourhood-rallies-together-for-saturday-garage-sale/']",54.31536155,-1.91802349480124,local,"['https://www.mapleridgenews.com/community/best-spots-to-cool-off-in-maple-ridge-pitt-meadows/', 'https://www.mapleridgenews.com/community/maple-ridge-neighbourhood-rallies-together-for-saturday-garage-sale/']"
ridg mapl editor meadow letter mapleridgenews com,10,['Pitt Meadows technology to help grow leafy greens in Okanagan – Maple Ridge News'],['https://www.mapleridgenews.com/news/pitt-meadows-technology-to-help-grow-leafy-greens-in-okanagan/'],34.9295608,-101.34491390000001,local,['https://www.mapleridgenews.com/news/pitt-meadows-technology-to-help-grow-leafy-greens-in-okanagan/']
ridg mapl editor meadow letter mapleridgenews com,10,['Practical nurse thanked with donation to Ridge Meadows Hospital – Maple Ridge News'],['https://www.mapleridgenews.com/community/practical-nurse-thanked-with-donation-to-ridge-meadows-hospital/'],36.8216159,-120.43628329999999,local,['https://www.mapleridgenews.com/community/practical-nurse-thanked-with-donation-to-ridge-meadows-hospital/']
ridg mapl editor meadow letter mapleridgenews com,10,"['Mayors welcome rideshare expansion to eastern Lower Mainland – Abbotsford News', 'Ridge Meadows recreation re-opens – Maple Ridge News', 'Mayors welcome rideshare expansion into Pitt Meadows and Maple Ridge – Maple Ridge News', 'You-pick blueberry producers in Maple Ridge and Pitt Meadows invite the public – Maple Ridge News', 'LETTER: Who says which healthcare workers are deserving of top ups? – Maple Ridge News']","['https://www.abbynews.com/business/mayors-welcome-rideshare-expansion-to-eastern-lower-mainland/', 'https://www.mapleridgenews.com/news/ridge-meadows-recreation-re-opens/', 'https://www.mapleridgenews.com/business/mayors-welcome-rideshare-expansion-into-pitt-meadows-and-maple-ridge/', 'https://www.mapleridgenews.com/community/you-pick-blueberry-producers-in-maple-ridge-and-pitt-meadows-invite-the-public/', 'https://www.mapleridgenews.com/opinion/letter-who-says-which-healthcare-workers-are-deserving-of-top-ups/']",55.001251,-125.00244099999999,local,"['https://www.abbynews.com/business/mayors-welcome-rideshare-expansion-to-eastern-lower-mainland/', 'https://www.mapleridgenews.com/news/ridge-meadows-recreation-re-opens/', 'https://www.mapleridgenews.com/business/mayors-welcome-rideshare-expansion-into-pitt-meadows-and-maple-ridge/', 'https://www.mapleridgenews.com/community/you-pick-blueberry-producers-in-maple-ridge-and-pitt-meadows-invite-the-public/', 'https://www.mapleridgenews.com/opinion/letter-who-says-which-healthcare-workers-are-deserving-of-top-ups/']"
ridg mapl editor meadow letter mapleridgenews com,10,['LETTER: Order in council for gun ban opens up country to destruction of democracy – Maple Ridge News'],['https://www.mapleridgenews.com/opinion/letter-order-in-council-for-gun-ban-opens-up-country-to-destruction-of-democracy/'],54.23026899999999,-125.76450320000001,local,['https://www.mapleridgenews.com/opinion/letter-order-in-council-for-gun-ban-opens-up-country-to-destruction-of-democracy/']
ridg mapl editor meadow letter mapleridgenews com,10,['Maple Ridge assistant fire chief loses battle with cancer – Maple Ridge News'],['https://www.mapleridgenews.com/news/maple-ridge-assistant-fire-chief-loses-battle-with-cancer/'],15.613413699999999,19.015617199999998,local,['https://www.mapleridgenews.com/news/maple-ridge-assistant-fire-chief-loses-battle-with-cancer/']
ridg mapl editor meadow letter mapleridgenews com,10,"['Contests, scavenger hunt, crafts and entertainment planned for virtual Canada Day – Maple Ridge News', 'We’re wishing you all the best this Canada Day – Maple Ridge News']","['https://www.mapleridgenews.com/entertainment/contests-scavenger-hunt-crafts-and-entertainment-planned-for-virtual-canada-day/', 'https://www.mapleridgenews.com/opinion/were-wishing-you-all-the-best-this-canada-day/']",61.0666922,-107.9917071,local,"['https://www.mapleridgenews.com/entertainment/contests-scavenger-hunt-crafts-and-entertainment-planned-for-virtual-canada-day/', 'https://www.mapleridgenews.com/opinion/were-wishing-you-all-the-best-this-canada-day/']"
ridg mapl editor meadow letter mapleridgenews com,10,['LETTER: First step to correct racist thinking is recognition – Chilliwack Progress'],['https://www.theprogress.com/opinion/letter-first-step-to-correct-racist-thinking-is-recognition/'],-121.956167,49.164694,local,['https://www.theprogress.com/opinion/letter-first-step-to-correct-racist-thinking-is-recognition/']
ridg mapl editor meadow letter mapleridgenews com,10,['Farmers market returns to downtown Maple Ridge – Maple Ridge News'],['https://www.mapleridgenews.com/business/farmers-market-returns-to-downtown-maple-ridge/'],43.1269872,-8.1432398,local,['https://www.mapleridgenews.com/business/farmers-market-returns-to-downtown-maple-ridge/']
ridg mapl editor meadow letter mapleridgenews com,10,['LETTER: Border crossings need to step up their game – Maple Ridge News'],['https://www.mapleridgenews.com/opinion/letter-border-crossings-need-to-step-up-their-game/'],27.7567667,-81.4639835,local,['https://www.mapleridgenews.com/opinion/letter-border-crossings-need-to-step-up-their-game/']
ridg mapl editor meadow letter mapleridgenews com,10,['LETTER: Longtime Langley resident concerned about 216th Street safety – Langley Advance Times'],['https://www.langleyadvancetimes.com/opinion/letter-longtime-langley-resident-concerned-about-216th-street-safety/'],38.2153476,-85.5857931,local,['https://www.langleyadvancetimes.com/opinion/letter-longtime-langley-resident-concerned-about-216th-street-safety/']
ridg mapl editor meadow letter mapleridgenews com,10,['Maple Ridge considers weekend closures of the main drag – Maple Ridge News'],['https://www.mapleridgenews.com/news/maple-ridge-considers-weekend-closures-of-the-main-drag/'],40.4714305,-90.1845556,local,['https://www.mapleridgenews.com/news/maple-ridge-considers-weekend-closures-of-the-main-drag/']
ridg mapl editor meadow letter mapleridgenews com,10,['Foundation seeks to bring ‘meaningful’ art to Hammond – Maple Ridge News'],['https://www.mapleridgenews.com/entertainment/foundation-seeks-to-bring-meaningful-art-to-hammond/'],41.5833658,-87.500043,local,['https://www.mapleridgenews.com/entertainment/foundation-seeks-to-bring-meaningful-art-to-hammond/']
ridg mapl editor meadow letter mapleridgenews com,10,['UPDATE: Free film for Ridge residents to mark Plastic Free July extended another week – Maple Ridge News'],['https://www.mapleridgenews.com/community/free-film-for-ridge-residents-to-mark-plastic-free-july/'],54.3448871,10.455848,local,['https://www.mapleridgenews.com/community/free-film-for-ridge-residents-to-mark-plastic-free-july/']
ridg mapl editor meadow letter mapleridgenews com,10,"['Seniors tennis society of Maple Ridge looking for new members – Maple Ridge News', 'VIDEO: Supporters turn out to honour art gallery curator – Maple Ridge News', 'Cyclist struck along major rural Maple Ridge thoroughfare – Maple Ridge News', 'LETTER: Government needs to help, not hinder Maple Ridge business – Maple Ridge News', 'LETTER: Will highway road work include turn light at Kanaka Way? – Maple Ridge News']","['https://www.mapleridgenews.com/sports/seniors-tennis-society-of-maple-ridge-looking-for-new-members/', 'https://www.mapleridgenews.com/opinion/video-supporters-turn-out-to-honour-art-gallery-curator/', 'https://www.mapleridgenews.com/news/cyclist-struck-along-major-rural-maple-ridge-thoroughfare/', 'https://www.mapleridgenews.com/opinion/letter-government-needs-to-help-not-hinder-maple-ridge-business/', 'https://www.mapleridgenews.com/opinion/letter-will-highway-road-work-include-turn-light-at-kanaka-way/']",-122.595583,49.220778,local,"['https://www.mapleridgenews.com/sports/seniors-tennis-society-of-maple-ridge-looking-for-new-members/', 'https://www.mapleridgenews.com/opinion/video-supporters-turn-out-to-honour-art-gallery-curator/', 'https://www.mapleridgenews.com/news/cyclist-struck-along-major-rural-maple-ridge-thoroughfare/', 'https://www.mapleridgenews.com/opinion/letter-government-needs-to-help-not-hinder-maple-ridge-business/', 'https://www.mapleridgenews.com/opinion/letter-will-highway-road-work-include-turn-light-at-kanaka-way/']"
ridg mapl editor meadow letter mapleridgenews com,10,"['Maple Ridge redirects $225,000 from RCMP to community safety needs – Maple Ridge News']",['https://www.mapleridgenews.com/news/maple-ridge-redirects-225000-from-rcmp-to-community-safety-needs/'],51.4027615,-0.19475520000000002,local,['https://www.mapleridgenews.com/news/maple-ridge-redirects-225000-from-rcmp-to-community-safety-needs/']
ridg mapl editor meadow letter mapleridgenews com,10,['Mounties nab speeders going twice legal limit – Maple Ridge News'],['https://www.mapleridgenews.com/news/mounties-nab-speeders-going-twice-legal-limit/'],-33.8971544,150.9000823,local,['https://www.mapleridgenews.com/news/mounties-nab-speeders-going-twice-legal-limit/']
ridg mapl editor meadow letter mapleridgenews com,10,['LOOKING BACK: A ride down memory lane or in this case Dewdney Trunk Road – Maple Ridge News'],['https://www.mapleridgenews.com/community/looking-back-a-ride-down-memory-lane-or-in-this-case-dewdney-trunk-road/'],49.2067726,-122.9108818,local,['https://www.mapleridgenews.com/community/looking-back-a-ride-down-memory-lane-or-in-this-case-dewdney-trunk-road/']
ridg mapl editor meadow letter mapleridgenews com,10,['Maple Ridge author releases first in Icelandic-inspired fantasy young adult novel trilogy – Maple Ridge News'],['https://www.mapleridgenews.com/entertainment/maple-ridge-author-releases-first-in-icelandic-inspired-fantasy-young-adult-novel-trilogy/'],-14.67845505,-75.09956843770522,local,['https://www.mapleridgenews.com/entertainment/maple-ridge-author-releases-first-in-icelandic-inspired-fantasy-young-adult-novel-trilogy/']
ridg mapl editor meadow letter mapleridgenews com,10,"['Anti-Black racist graffiti discovered on heritage sign in Lower Mainland park – Langley Advance Times', 'Racist graffiti discovered in Maple Ridge park – Maple Ridge News']","['https://www.langleyadvancetimes.com/news/anti-black-racist-graffiti-discovered-on-heritage-sign-in-lower-mainland-park/', 'https://www.mapleridgenews.com/news/racist-graffiti-discovered-in-maple-ridge-park/']",37.53850870000001,-77.43428,local,"['https://www.langleyadvancetimes.com/news/anti-black-racist-graffiti-discovered-on-heritage-sign-in-lower-mainland-park/', 'https://www.mapleridgenews.com/news/racist-graffiti-discovered-in-maple-ridge-park/']"
ridg mapl editor meadow letter mapleridgenews com,10,"['Laura Elizabeth Levan (B.S.W., B.PSY.) – Maple Ridge News']",['https://www.mapleridgenews.com/obituaries/laura-elizabeth-levan-b-s-w-b-psy/'],42.974613700000006,-82.4065585,local,['https://www.mapleridgenews.com/obituaries/laura-elizabeth-levan-b-s-w-b-psy/']
ridg mapl editor meadow letter mapleridgenews com,10,"['Sister ‘shot’ on Maple Ridge stage, while little brother watches on – Maple Ridge News']",['https://www.mapleridgenews.com/entertainment/sister-shot-on-maple-ridge-stage-while-boy-watches-on/'],53.14705,17.48745,local,['https://www.mapleridgenews.com/entertainment/sister-shot-on-maple-ridge-stage-while-boy-watches-on/']
ridg mapl editor meadow letter mapleridgenews com,10,['Childhood memories in Maple Ridge rekindled in new album – Maple Ridge News'],['https://www.mapleridgenews.com/entertainment/childhood-memories-in-maple-ridge-rekindled-in-new-album/'],43.6534817,-79.38393470000001,local,['https://www.mapleridgenews.com/entertainment/childhood-memories-in-maple-ridge-rekindled-in-new-album/']
ridg mapl editor meadow letter mapleridgenews com,10,"['Maple Ridge goaltender taking talents to Junior A squad in Saskatchewan – Maple Ridge News', 'LETTER: Dog groomer fears border crossing guards being too slack – Maple Ridge News', 'LETTER: All Washington plate owners can’t be Canadian residents – Maple Ridge News', 'LETTER: Pendulum swinging too far the other way on ‘The Clan’ – Maple Ridge News', 'LETTER: Many Americans work in Canada and have U.S. licence plates – Maple Ridge News']","['https://www.mapleridgenews.com/sports/maple-ridge-goaltender-taking-talents-to-junior-a-squad-in-saskatchewan/', 'https://www.mapleridgenews.com/opinion/letter-dog-groomer-fears-border-crossing-guards-being-too-slack/', 'https://www.mapleridgenews.com/opinion/letter-all-washington-plate-owners-cant-be-canadian-residents/', 'https://www.mapleridgenews.com/opinion/letter-pendulum-swinging-too-far-the-other-way-on-the-clan/', 'https://www.mapleridgenews.com/opinion/letter-many-americans-work-in-canada-and-have-u-s-licence-plates/']",45.189584499999995,-88.73215845,local,"['https://www.mapleridgenews.com/sports/maple-ridge-goaltender-taking-talents-to-junior-a-squad-in-saskatchewan/', 'https://www.mapleridgenews.com/opinion/letter-dog-groomer-fears-border-crossing-guards-being-too-slack/', 'https://www.mapleridgenews.com/opinion/letter-all-washington-plate-owners-cant-be-canadian-residents/', 'https://www.mapleridgenews.com/opinion/letter-pendulum-swinging-too-far-the-other-way-on-the-clan/', 'https://www.mapleridgenews.com/opinion/letter-many-americans-work-in-canada-and-have-u-s-licence-plates/']"
ridg mapl editor meadow letter mapleridgenews com,10,['LETTER: Permit parking on side streets could make neighbourhoods safer – Maple Ridge News'],['https://www.mapleridgenews.com/opinion/letter-permit-parking-on-side-streets-could-make-neighbourhoods-safer/'],49.2608724,-123.11395290000002,local,['https://www.mapleridgenews.com/opinion/letter-permit-parking-on-side-streets-could-make-neighbourhoods-safer/']
ridg mapl editor meadow letter mapleridgenews com,10,['Maple Ridge Return-It centre serves as pilot for new beverage recycling effort – Maple Ridge News'],['https://www.mapleridgenews.com/business/maple-ridge-return-it-centre-serves-as-pilot-for-new-beverage-recycling-effort/'],49.592949450000006,-125.70255696124094,local,['https://www.mapleridgenews.com/business/maple-ridge-return-it-centre-serves-as-pilot-for-new-beverage-recycling-effort/']
ridg mapl editor meadow letter mapleridgenews com,10,['Herd of deer camp out in Yennadon front yard – Maple Ridge News'],['https://www.mapleridgenews.com/community/herd-of-deer-camp-out-in-yennadon-front-yard/'],49.23573029999999,-122.5817379,local,['https://www.mapleridgenews.com/community/herd-of-deer-camp-out-in-yennadon-front-yard/']
ridg mapl editor meadow letter mapleridgenews com,10,['LETTER: Weighing pros and cons of higher density vs. urban sprawl – Maple Ridge News'],['https://www.mapleridgenews.com/opinion/letter-weighing-pros-and-cons-of-higher-density-vs-urban-sprawl/'],0.0,0.0,local,['https://www.mapleridgenews.com/opinion/letter-weighing-pros-and-cons-of-higher-density-vs-urban-sprawl/']
ridg mapl editor meadow letter mapleridgenews com,10,"['Maple Ridge conservation group frustrated with lack of communication by city – Maple Ridge News', 'LETTER: More dog poo waste bins could be the answer – Maple Ridge News']","['https://www.mapleridgenews.com/news/maple-ridge-conservation-group-frustrated-with-lack-of-communication-by-city/', 'https://www.mapleridgenews.com/opinion/letter-more-dog-poo-waste-bins-could-be-the-answer/']",49.219734499999994,-122.5997078,local,"['https://www.mapleridgenews.com/news/maple-ridge-conservation-group-frustrated-with-lack-of-communication-by-city/', 'https://www.mapleridgenews.com/opinion/letter-more-dog-poo-waste-bins-could-be-the-answer/']"
ridg mapl editor meadow letter mapleridgenews com,10,"['Vicuña Art Studio to hold virtual exhibition at Pitt Meadows gallery – Maple Ridge News', 'VIDEO: RCMP asks public how Mounties can better serve the community – Maple Ridge News']","['https://www.mapleridgenews.com/entertainment/vicua-art-studio-to-hold-virtual-exhibition-at-pitt-meadows-gallery/', 'https://www.mapleridgenews.com/news/video-rcmp-asks-public-how-mounties-can-better-serve-the-community/']",49.2207623,-122.6901534,local,"['https://www.mapleridgenews.com/entertainment/vicua-art-studio-to-hold-virtual-exhibition-at-pitt-meadows-gallery/', 'https://www.mapleridgenews.com/news/video-rcmp-asks-public-how-mounties-can-better-serve-the-community/']"
langley chilliwack rcmp surrey com read facebook local,11,"['Chilliwack librarians bring colourful story time to young kids for pride week – Chilliwack Progress', 'UFV grads of 2020 honoured in innovative ways – Chilliwack Progress', 'Drive Thru Food Truck Festival coming to Cloverdale – North Delta Reporter', 'RCMP ask for assistance to find missing Chilliwack man – Abbotsford News', 'Sumas First Nation pilots eight-inch gill-net fishery in Sumas/Vedder River – Abbotsford News']","['https://www.theprogress.com/community/chilliwack-librarians-bring-colourful-story-time-to-young-kids-for-pride-week/', 'https://www.theprogress.com/community/ufv-grads-of-2020-honoured-in-innovative-ways/', 'https://www.northdeltareporter.com/entertainment/drive-thru-food-truck-festival-coming-to-cloverdale/', 'https://www.abbynews.com/news/rcmp-ask-for-assistance-for-find-missing-chilliwack-man/', 'https://www.abbynews.com/news/sumas-first-nation-pilots-eight-inch-gill-net-fishery-in-sumas-vedder-river/']",49.0521162,-122.32947920000001,local,"['https://www.theprogress.com/community/chilliwack-librarians-bring-colourful-story-time-to-young-kids-for-pride-week/', 'https://www.theprogress.com/community/ufv-grads-of-2020-honoured-in-innovative-ways/', 'https://www.northdeltareporter.com/entertainment/drive-thru-food-truck-festival-coming-to-cloverdale/', 'https://www.abbynews.com/news/rcmp-ask-for-assistance-for-find-missing-chilliwack-man/', 'https://www.abbynews.com/news/sumas-first-nation-pilots-eight-inch-gill-net-fishery-in-sumas-vedder-river/']"
langley chilliwack rcmp surrey com read facebook local,11,"['Cold and wet weather has corn farmers waiting across the Fraser Valley – Abbotsford News', 'Upper Fraser Valley RCMP re-open community policing offices – Chilliwack Progress', 'Grace-land for a day: 90-year-old celebrates milestone birthday with ‘Elvis’ – Abbotsford News']","['https://www.abbynews.com/news/cold-and-wet-weather-has-corn-farmers-waiting-across-the-fraser-valley/', 'https://www.theprogress.com/news/upper-fraser-valley-rcmp-re-open-community-policing-offices/', 'https://www.abbynews.com/entertainment/grace-land-for-a-day-90-year-old-celebrates-milestone-birthday-with-elvis/']",49.233333,-121.766667,local,"['https://www.abbynews.com/news/cold-and-wet-weather-has-corn-farmers-waiting-across-the-fraser-valley/', 'https://www.theprogress.com/news/upper-fraser-valley-rcmp-re-open-community-policing-offices/', 'https://www.abbynews.com/entertainment/grace-land-for-a-day-90-year-old-celebrates-milestone-birthday-with-elvis/']"
